recId|seqNumber|seqLength|displayLatitude|displayLongitude|district|county|city|postalCode|state|country
409|409|409|26.0148|-101.6512|Elka|COA|Belisario Dominguez|30509|Chiapas|MX
410|410|410|33.96833|113.20806|Bayside||Jiaxian Chengguanzhen|||CN
411|411|411|-33.86667|-55.55|Cottonwood||Cerro Colorado|||UY
412|412|412|-20.8823|55.4504|Badeau|RE|Saint-Denis|97487 CEDEX|Réunion|RE
413|413|413|-6.995|112.5642|Melby||Asempapak|||ID
414|414|414|-6.818|111.1561|Cordelia||Pengilon|||ID
415|415|415|16.0583|119.865|Transport||Burgos|||PH
416|416|416|-34.09556|-56.21417|3rd||Florida|||UY
417|417|417|24.55742|112.41772|Hazelcrest||Libu|||CN
418|418|418|14.17444|-89.7425|Monterey||Atescatempa|||GT
419|419|419|59.81825|29.98408|Lakewood Gardens||Gorbunki|||RU
420|420|420|17.9036|-94.9456|Boyd|VER|Guadalupe|94590|Veracruz Llave|MX
421|421|421|30.24027|118.80909|Sutherland||Jiapeng|||CN
422|422|422|47.84864|88.13361|Pawling||Altay|||CN
423|423|423|-26.91944|-49.06611|Center||Blumenau|||BR
424|424|424|13.98333|108|Melby||Pleiku|||VN
425|425|425|-8.3622|124.0888|Shasta||Baranusa|||ID
426|426|426|-8.9039|121.2961|Utah||Romba|||ID
427|427|427|49.64987|17.3224|Maywood||Dolany|||CZ
428|428|428|-19.98556|-43.84667|Pierstorff||Nova Lima|||BR
429|429|429|5.30966|-4.01266|Artisan||Abidjan|||CI
430|430|430|37.21642|121.26354|Knutson||Guanshui|||CN
431|431|431|0.49194|35.74303|Lyons||Kabarnet|||KE
432|432|432|44.0167|1.35|Monterey|B3|Montauban|82004 CEDEX|Midi-Pyrénées|FR
433|433|433|5.9765|116.1158|Anthes|SBH|Kota Kinabalu|88872|Sabah|MY
434|434|434|28.70573|117.0659|Northfield||Zhushan|||CN
435|435|435|30.0745|116.04009|Schlimgen||Dushan|||CN
436|436|436|41.75259|46.27052|Oakridge||Qabaqçöl|||AZ
437|437|437|11.16099|-72.59238|Loftsgordon||Albania|||CO
438|438|438|29.40866|109.46647|Brentwood||Xiluo|||CN
439|439|439|56.6745|12.8568|Anniversary|N|Halmstad|302 55|Halland|SE
440|440|440|-20.66028|-43.78611|Eastwood||Conselheiro Lafaiete|||BR
441|441|441|32.12287|46.74928|Shoshone||Nāḩiyat Alī ash Sharqī|||IQ
442|442|442|6.92306|125.77583|Stephen||San Remigio|||PH
443|443|443|30.7006|49.8315|Old Shore||Aghajari|||IR
444|444|444|50.4491|120.10532|Shelley||Sanhe|||CN
445|445|445|28.01582|110.17298|Mifflin||Chenyang|||CN
446|446|446|44.34395|129.46556|Arizona||Ning’an|||CN
447|447|447|-19.22444|-44.93528|Myrtle||Pompéu|||BR
448|448|448|-8.14139|-35.39583|Pawling||Pombos|||BR
449|449|449|58.38062|26.72509|Scofield||Tartu|||EE
450|450|450|-7.4287|108.3966|Barby||Karangpete|||ID
451|451|451|17.6139|-101.3436|Esch|GRO|La Palma|40914|Guerrero|MX
452|452|452|47.95631|39.73843|Linden||Biryukove|||UA
453|453|453|49.0824|16.69424|Kenwood||Měnín|||CZ
454|454|454|9.0651|123.0524|Garrison||Canauay|||PH
455|455|455|42.42389|20.80167|Debra||Nishor|||XK
456|456|456|48.11988|25.77421|Shoshone||Ropcha|||UA
457|457|457|45.67875|-62.70936|Texas||Pictou|||CA
458|458|458|36.85|22.66667|Spenser||Skála|||GR
459|459|459|48.821|2.2772|Elgar|A8|Issy-les-Moulineaux|92864 CEDEX 9|Île-de-France|FR
460|460|460|49.25318|22.69252|Southridge||Lutowiska|||PL
461|461|461|41.27196|80.24085|Scott||Wensu|||CN
462|462|462|49.86912|15.58002|Drewry||Třemošnice|||CZ
463|463|463|12.66747|108.03775|Sutherland||Buôn Ma Thuột|||VN
464|464|464|14.98333|102.65|Ronald Regan||Ban Huai Thalaeng|||TH
465|465|465|13.759|100.53358|Victoria||Ratchathewi|||TH
466|466|466|43.05207|58.84596|Elka||Qo’ng’irot Shahri|||UZ
467|467|467|59.3326|18.0649|Waubesa|AB|Stockholm|106 65|Stockholm|SE
468|468|468|32.38632|35.48084|Mariners Cove||Bardalah|||PS
469|469|469|-8.2258|112.5276|Arrowood||Pagak|||ID
470|470|470|30.08167|106.5912|Thierer||Sanhui|||CN
471|471|471|34.84828|119.10835|Butterfield||Qingkou|||CN
472|472|472|54.9366|58.1757|Hoepker||Ust’-Katav|||RU
473|473|473|31.43416|109.44733|Trailsway||Shengli|||CN
474|474|474|-33.8678|151.2073|Ridgeway|NSW|Sydney|1134|New South Wales|AU
475|475|475|19.8252|-99.1367|Sage|MEX|Lazaro Cardenas|55407|Mexico|MX
476|476|476|51.13633|22.99816|North||Trawniki|||PL
477|477|477|35.37927|105.00918|Golf||Huajialing|||CN
478|478|478|51.8425|5.8528|Old Shore|03|Nijmegen|6509|Provincie Gelderland|NL
479|479|479|30.57736|120.82129|Fallview||Shendang|||CN
480|480|480|46.32338|124.25295|Huxley||Oroin Xibe|||CN
481|481|481|24.50942|115.08686|Ridgeview||Yousheng|||CN
482|482|482|-25.03249|46.98329|Cardinal||Fort Dauphin|||MG
483|483|483|48.8117|2.4394|Thierer|A8|Maisons-Alfort|94704 CEDEX|Île-de-France|FR
484|484|484|30.0285|120.57419|Homewood||Lingzhi|||CN
485|485|485|41.24|-8.3967|Artisan|13|Vale|4605-491|Porto|PT
486|486|486|61.6|22.6|Maple||Lavia|||FI
487|487|487|-10.7322|123.2581|Dryden||Kakaek|||ID
488|488|488|16.9028|-97.5836|Dryden|OAX|Lazaro Cardenas|69800|Oaxaca|MX
489|489|489|-7.3459|108.1388|Crowley||Cidamar|||ID
490|490|490|50.64799|21.89069|Pleasure||Zaleszany|||PL
491|491|491|45.04484|38.97603|Alpine||Krasnodar|||RU
492|492|492|51.28333|106.5|Sunfield||Gusinoozyorsk|||RU
493|493|493|40.54031|44.86918|Declaration||Gagarin|||AM
494|494|494|15.4425|120.72565|Sherman||San Isidro|||PH
495|495|495|7.93333|38.71667|Mockingbird||Ziway|||ET
496|496|496|10.61616|47.36795|Westerfield||Ceerigaabo|||SO
497|497|497|35.33165|136.87042|Longview||Kōnan|||JP
498|498|498|50.18297|12.55054|Elgar||Habartov|||CZ
499|499|499|-6.76667|-79.83333|Independence||Santa Rosa|||PE
500|500|500|41.1458|-8.2625|Burning Wood|13|Penha Longa|4625-347|Porto|PT
501|501|501|28.38514|109.29854|Almo||Minle|||CN
502|502|502|41.26957|26.38522|Dottie||Lávara|||GR
503|503|503|36.99532|59.76472|Roth||Kalāt-e Nāderī|||IR
504|504|504|-39.1|-67.06667|Harper||Villa Regina|||AR
505|505|505|48.84929|16.89227|Hallows||Velké Bílovice|||CZ
506|506|506|56.1525|48.32583|Hooker||Krasnogorskiy|||RU
507|507|507|51.87555|36.90432|Debs||Shchigry|||RU
508|508|508|32.20368|112.56284|Washington||Qifang|||CN
509|509|509|45.81516|19.6318|Scofield||Bačka Topola|||RS
510|510|510|4.8543|-73.04003|Washington||Sabanalarga|||CO
511|511|511|62.98333|28.5|Arizona||Kaavi|||FI
512|512|512|26.20883|115.54768|Duke||Ma’an|||CN
513|513|513|60.00448|30.27523|Canary||Komendantsky aerodrom|||RU
514|514|514|-2.00082|-54.08102|Harper||Monte Alegre|||BR
515|515|515|21.80379|111.70529|Aberg||Chengcun|||CN
516|516|516|8.31372|-75.13982|Pennsylvania||Ayapel|||CO
517|517|517|60.00448|30.27523|Eliot||Komendantsky aerodrom|||RU
518|518|518|35.3242|51.6457|Glacier Hill||Varāmīn|||IR
519|519|519|45.3325|17.71472|Hanson||Vidovci|||HR
520|520|520|-6.79111|-76.32639|Bluejay||Buenos Aires|||PE
521|521|521|58.6525|25.97056|Park Meadow||Põltsamaa|||EE
522|522|522|17.85003|102.58139|Dryden||Tha Bo|||TH
523|523|523|-1.68333|33.7|Utah||Mugango|||TZ
524|524|524|41.5454|-88.1299|Schmedeman|IL|Joliet|60435|Illinois|US
525|525|525|2.4803|96.3801|Dexter||Sinabang|||ID
526|526|526|-6.8951|111.8866|Marcy||Kerek|||ID
527|527|527|40.85|-7.95|John Wall|18|Carvalhal|3450-301|Viseu|PT
528|528|528|36.5449|61.1577|Becker||Sarakhs|||IR
529|529|529|58.06028|27.06944|Red Cloud||Põlva|||EE
530|530|530|31.93566|108.6199|American Ash||Gaoyan|||CN
531|531|531|42.91056|21.19306|Green||Podujeva|||XK
532|532|532|-8.1821|113.6712|Warbler||Kaliwates|||ID
533|533|533|52.5749|-0.6676|Northwestern|ENG|Seaton|LE15|England|GB
534|534|534|7.06273|-1.4001|John Wall||Mampong|||GH
535|535|535|18.9169|-97.3858|Stoughton|PUE|Guadalupe|72124|Puebla|MX
536|536|536|46.98821|127.99073|Hayes||Gongnong|||CN
537|537|537|36.78361|127.00417|Pearson||Asan|||KR
538|538|538|59.959|10.9179|Northwestern|03|Oslo|0984|Oslo|NO
539|539|539|-7.5771|108.1623|Bowman||Cinunjang|||ID
540|540|540|-15.94861|-44.86444|Heath||São Francisco|||BR
541|541|541|-22.72528|-47.64917|Crescent Oaks||Piracicaba|||BR
542|542|542|-15.43689|49.73871|Dovetail||Maroantsetra|||MG
543|543|543|12.8864|124.1343|Blackbird||Rizal|||PH
544|544|544|27.54566|116.21456|Tennyson||Fenggang|||CN
545|545|545|28.38333|109.25972|Lake View||Mushu|||CN
546|546|546|53.48835|14.38617|Dryden||Dobra|||PL
547|547|547|10.7967|123.0213|Everett||Imbang|||PH
548|548|548|36.84165|54.44361|Burning Wood||Gorgān|||IR
549|549|549|9.7399|122.498|Stoughton||Manlucahoc|||PH
550|550|550|51.1976|35.2726|3rd||Sudzha|||RU
551|551|551|51.05|13.75|High Crossing|SN|Dresden|01189|Sachsen|DE
552|552|552|-7.2994|108.1133|Nelson||Pasiripis|||ID
553|553|553|34.8|103.2|Manley||Wanmao|||CN
554|554|554|-6.7571|111.136|Meadow Valley||Batur Kidul|||ID
555|555|555|-23.30528|-45.96583|Cascade||Jacareí|||BR
556|556|556|55.93972|37.34417|Alpine||Novopodrezkovo|||RU
557|557|557|18.27484|-74.16613|Lakeland||Chardonnière|||HT
558|558|558|68.81542|32.81147|Loftsgordon||Murmashi|||RU
559|559|559|45.2199|5.7901|Colorado|B9|Meylan|38244 CEDEX|Rhône-Alpes|FR
560|560|560|32.03144|35.19992|Fair Oaks||‘Ibwayn|||PS
561|561|561|49.41894|31.25865|Arrowood||Korsun’-Shevchenkivs’kyy|||UA
562|562|562|-7.45|-78.28333|Green||Cachachi|||PE
563|563|563|6.67315|-72.80875|Sachtjen||Molagavita|||CO
564|564|564|38.7333|-9.2833|Chive|11|Valejas|2730-077|Lisboa|PT
565|565|565|10.4242|122.9212|Burning Wood||La Carlota|||PH
566|566|566|37.8008|48.9037|Erie||Hashtpar|||IR
567|567|567|41.2667|-8.6333|Boyd|13|Corgo|4620-357|Porto|PT
568|568|568|46.1667|-1.15|Crescent Oaks|B7|La Rochelle|17014 CEDEX 1|Poitou-Charentes|FR
569|569|569|21.66621|109.20116|Elgar||Lianzhou|||CN
570|570|570|48.98043|131.55274|Lawn||Izvestkovyy|||RU
571|571|571|32.36732|120.47391|Milwaukee||Yuanqiao|||CN
572|572|572|17.31303|121.60654|Sullivan||Quezon|||PH
573|573|573|13.58333|-87.61667|Northland||Goascorán|||HN
574|574|574|36.3163|74.6786|Spohn||Barishāl|||PK
575|575|575|31.72158|93.81854|Randy||Rawa|||CN
576|576|576|28.98771|108.14294|Holmberg||Gouping|||CN
577|577|577|54.65455|19.90929|Almo||Baltiysk|||RU
578|578|578|25.19341|119.08132|Crowley||Zhongmen|||CN
579|579|579|-19.98333|23.41667|Leroy||Maun|||BW
580|580|580|50.86307|17.94557|Eastlawn||Murów|||PL
581|581|581|29.11381|91.83393|Anzinger||Pozhang|||CN
582|582|582|2.9392|98.6107|Miller||Saribudolok|||ID
583|583|583|45.8|111.2|Oneill||Hongor|||MN
584|584|584|53.38947|-6.11059|Russell||Sutton|||IE
585|585|585|57.09361|24.54861|Nevada||Vangaži|||LV
586|586|586|48.1833|6.45|Valley Edge|B2|Épinal|88099 CEDEX 9|Lorraine|FR
587|587|587|1.90059|-76.28378|Westport||San Agustín|||CO
588|588|588|-8.1069|113.2114|Vermont||Krajan Satu|||ID
589|589|589|9.86806|9.66278|Commercial||Bununu Kasa|||NG
590|590|590|46.8371|5.705|Lukken|A6|Poligny|39804 CEDEX|Franche-Comté|FR
591|591|591|5.51863|95.37336|North||Sibreh|||ID
592|592|592|27.58557|114.9855|Portage||Jinjiang|||CN
593|593|593|35.9279|-114.9721|Scoville|NV|Las Vegas|89193|Nevada|US
594|594|594|43.02583|25.11361|Shelley||Sevlievo|||BG
595|595|595|-19.00917|-57.65333|Jenifer||Corumbá|||BR
596|596|596|13.5101|123.1792|Hudson||Hobo|||PH
597|597|597|-8.49317|117.42024|Reinke||Sumbawa Besar|||ID
598|598|598|32.60142|119.16641|Browning||Qinlan|||CN
599|599|599|-7.3707|107.7551|Bellgrove||Cipaku|||ID
600|600|600|53.1462|14.89257|Valley Edge||Pyrzyce|||PL
601|601|601|49.73332|-114.88532|Carpenter||Sparwood|||CA
602|602|602|32.63744|74.21829|Mitchell||Jalālpur|||PK
603|603|603|35.06718|104.0392|Dennis||Yangzhuang|||CN
604|604|604|44.01886|87.76464|Clyde Gallagher||Baiyanghe|||CN
605|605|605|56.24283|37.51769|Amoth||Dedenëvo|||RU
606|606|606|47.08637|127.63418|Jenna||Fazhan|||CN
607|607|607|39.2|-9.2333|Northport|11|Campelos|2565-035|Lisboa|PT
608|608|608|56.29929|39.38304|Atwood||Kol’chugino|||RU
609|609|609|54.40007|-116.80238|Fair Oaks||Fox Creek|||CA
610|610|610|31.96523|51.2873|Merchant||Borūjen|||IR
611|611|611|32.9522|-96.6654|Brickson Park|TX|Garland|75044|Texas|US
612|612|612|6.22553|101.81128|Merrick||Cho-airong|||TH
613|613|613|51.96336|19.29139|North||Ozorków|||PL
614|614|614|9.3|9|Mesta||Bokkos|||NG
615|615|615|17.72256|121.68028|Glacier Hill||Bauan|||PH
616|616|616|-13.50914|28.15504|Talisman||Mpongwe|||ZM
617|617|617|39.1678|-119.7764|Killdeer|NV|Carson City|89714|Nevada|US
618|618|618|47.0333|4.8333|Harbort|A1|Beaune|21209 CEDEX|Bourgogne|FR
619|619|619|33.90019|112.87657|Arkansas||Nanguzhuang|||CN
620|620|620|-8.3981|114.8525|Pierstorff||Banjar Asahduren|||ID
621|621|621|10.49194|-75.12917|Northwestern||Repelón|||CO
622|622|622|63.0167|7.8|Northport|15|Frei|6524|More og Romdal|NO
623|623|623|34.20014|109.81728|Steensland||Luoyuan|||CN
624|624|624|40.0018|-75.1179|Sommers|PA|Philadelphia|19191|Pennsylvania|US
625|625|625|0.33511|34.4864|Prairie Rose||Mumias|||KE
626|626|626|43.5942|13.5034|Bunker Hill|MH|Ancona|60129|Marche|IT
627|627|627|30.2363|49.7119|Canary||Hendījān|||IR
628|628|628|-17.08833|-71.7575|Alpine||Cocachacra|||PE
629|629|629|35.28361|139.66722|Donald||Yokosuka|||JP
630|630|630|9.86472|11.22528|Mariners Cove||Biliri|||NG
631|631|631|31.62638|118.71556|East||Danyang|||CN
632|632|632|48.46382|-67.43134|Westridge||Amqui|||CA
633|633|633|22.81306|-82.76194|Continental||Artemisa|||CU
634|634|634|13.1494|123.5953|Rigney||Mauraro|||PH
635|635|635|30.67539|71.74828|Forest Dale||Ahmadpur Siāl|||PK
636|636|636|30.97911|118.45573|Anniversary||Donghe|||CN
637|637|637|51.41867|15.90172|Pine View||Chocianów|||PL
638|638|638|27.77748|114.94263|Michigan||Zhushan|||CN
639|639|639|34.47737|-5.30235|Heath||Ghouazi|||MA
640|640|640|-17.73381|168.32188|Northridge||Port-Vila|||VU
641|641|641|41.5167|-8.4667|Upham|03|Aveleda|4705-029|Braga|PT
642|642|642|28.28944|112.23861|Pleasure||Huishangang|||CN
643|643|643|44.4491|1.4366|Glacier Hill|B3|Cahors|46004 CEDEX 9|Midi-Pyrénées|FR
644|644|644|4.57583|-75.97389|Gulseth||Obando|||CO
645|645|645|28.35209|116.01197|Hollow Ridge||Huangma|||CN
646|646|646|9.27972|126.19111|Kenwood||Cortes|||PH
647|647|647|-8.81833|-35.18639|Myrtle||Barreiros|||BR
648|648|648|41.0148|-8.5318|Buena Vista|01|Nogueira da Regedoura|4500-695|Aveiro|PT
649|649|649|58.68472|50.02611|Briar Crest||Vakhrushi|||RU
650|650|650|38.18109|20.48903|Karstens||Argostólion|||GR
651|651|651|-8.0502|111.95|Luster||Bulusari|||ID
652|652|652|61.87703|21.81945|Monument||Siikainen|||FI
653|653|653|27.3104|30.97004|East||Manfalūţ|||EG
654|654|654|50.94177|20.42135|Sachs||Strawczyn|||PL
655|655|655|29.12076|115.1245|Algoma||Yanyang|||CN
656|656|656|59.3613|17.9711|Marcy|AB|Sundbyberg|172 79|Stockholm|SE
657|657|657|31.87445|120.03647|Hintze||Huangtu|||CN
658|658|658|57.23017|59.33483|Buell||Staroutkinsk|||RU
659|659|659|18.9169|-97.3858|Basil|PUE|Guadalupe|72124|Puebla|MX
660|660|660|33.2|130.35|Lawn||Ōkawa|||JP
661|661|661|1.04333|33.7975|Hollow Ridge||Kibuku|||UG
662|662|662|-42.91147|-71.31947|Walton||Esquel|||AR
663|663|663|33.89152|9.79629|Fallview||El Hamma|||TN
664|664|664|-7.3631|108.358|Thackeray||Pasirbatang|||ID
665|665|665|-31.33139|-54.10694|Hanson||Bagé|||BR
666|666|666|36.8381|-2.4597|Chinook|AN|Almeria|04005|Andalucia|ES
667|667|667|-7.733|108.0204|Sundown||Cipatujah|||ID
668|668|668|-8.3278|114.9055|Schmedeman||Asahbadung|||ID
669|669|669|3.03716|29.53551|Village Green||Watsa|||CD
670|670|670|35.15417|33.2|Hovde||Kokkini Trimithia|||CY
671|671|671|9.24391|-75.14675|Emmet||Sincé|||CO
672|672|672|41.85|-8.5333|Center|16|Soutelo|4990-565|Viana do Castelo|PT
673|673|673|29.90678|118.08714|Dakota||Lantian|||CN
674|674|674|48.17732|32.66015|Pawling||Molodizhne|||UA
675|675|675|12.67024|13.61174|Hoard||Monguno|||NG
676|676|676|29.62185|116.11807|Mandrake||Gutang|||CN
677|677|677|-7.3525|107.8127|Fairfield||Barusuda|||ID
678|678|678|5.20856|-74.73584|Westport||Honda|||CO
679|679|679|50.949|43.73781|Farwell||Yelan’|||RU
680|680|680|50.2875|14.09214|Westridge||Zlonice|||CZ
681|681|681|53.39858|20.94629|Dunning||Wielbark|||PL
682|682|682|34.78332|119.14024|Old Gate||Songzhuang|||CN
683|683|683|16.8|-89.83333|Transport||Santa Ana|||GT
684|684|684|30.9251|114.53113|Maple Wood||Caijiazha|||CN
685|685|685|37.2742|-79.9579|Rieder|VA|Roanoke|24034|Virginia|US
686|686|686|40.71539|23.04588|Parkside||Kavallári|||GR
687|687|687|43.85861|19.84878|Del Mar||Užice|||RS
688|688|688|19.2199|-70.81905|Coolidge||Juncalito Abajo|||DO
689|689|689|-9.15167|-35.53333|Spenser||Matriz de Camaragibe|||BR
690|690|690|50.6746|18.90678|Dunning||Boronów|||PL
691|691|691|-16.095|-49.33806|Stuart||Petrolina de Goiás|||BR
692|692|692|-8.2717|113.4939|Melby||Karangduren Dua|||ID
693|693|693|6.95333|124.42556|Washington||Kitapak|||PH
694|694|694|41.6222|-8.3778|Moose|03|Vilarinho das Cambas|4760-743|Braga|PT
695|695|695|33.85074|105.67641|Eliot||Wangmo|||CN
696|696|696|13.82738|109.16651|Ronald Regan||Tuy Phước|||VN
697|697|697|51.94956|14.72837|Clove||Gubin|||PL
698|698|698|40.7808|-73.9772|Clove|NY|New York City|10060|New York|US
699|699|699|46.81282|85.79743|Brickson Park||Motge|||CN
700|700|700|16.9963|-100.0901|Old Shore|GRO|Lazaro Cardenas|40977|Guerrero|MX
701|701|701|45.67248|20.4653|Pleasure||Banatska Topola|||RS
702|702|702|46.30444|16.33778|Bartillon||Varaždin|||HR
703|703|703|25.11986|118.46599|Trailsway||Meishan|||CN
704|704|704|50.8177|20.54117|Holmberg||Osiedle-Nowiny|||PL
705|705|705|6.05861|-75.50306|Melby||El Retiro|||CO
706|706|706|41.25|-8.4771|Springs|13|Fonte|4615-099|Porto|PT
707|707|707|60.72528|114.92778|Stang||Lensk|||RU
708|708|708|43.2969|5.3811|Sycamore|B8|Marseille|13219 CEDEX 02|Provence-Alpes-Côte d'Azur|FR
709|709|709|53.2|5.7833|Dapin|02|Leeuwarden|8904|Provincie Friesland|NL
710|710|710|55.6562|37.94713|Old Shore||Tomilino|||RU
711|711|711|15.39667|-88.55972|Dovetail||Loma Alta|||HN
712|712|712|34.4833|136.84186|International||Toba|||JP
713|713|713|-34.71667|-55.95|Portage||Pando|||UY
714|714|714|45.7177|4.8038|Fisk|B9|Oullins|69924 CEDEX|Rhône-Alpes|FR
715|715|715|28.9629|106.92844|Summer Ridge||Wansheng|||CN
716|716|716|46.01677|-73.44915|Onsgard||Joliette|||CA
717|717|717|9.30571|-64.35841|Acker||Cantaura|||VE
718|718|718|-6.6893|111.0669|Fordem||Koroyo|||ID
719|719|719|31.85587|35.19706|Westerfield||Al Judayrah|||PS
720|720|720|35.05417|33.24583|Donald||Ergates|||CY
721|721|721|57.7072|11.9668|Merry|O|Göteborg|403 20|Västra Götaland|SE
722|722|722|49.03863|16.59429|Arrowood||Hrušovany u Brna|||CZ
723|723|723|-11.79611|-37.945|Lukken||Esplanada|||BR
724|724|724|24.48035|114.60188|High Crossing||Shangping|||CN
725|725|725|54.0658|54.9468|Raven||Rayevskiy|||RU
726|726|726|42.42965|68.80463|Thierer||Arys|||KZ
727|727|727|7.34257|134.47888|Hanson||Koror Town|||PW
728|728|728|41.36861|79.96278|Melvin||Tumxuk|||CN
729|729|729|8.44972|124.29056|Armistice||Maputi|||PH
730|730|730|22.15021|-79.97867|Rockefeller||Manicaragua|||CU
731|731|731|48.38719|29.10288|Porter||Tsybulevka|||UA
732|732|732|37.74722|126.48556|Fieldstone||Ganghwa-gun|||KR
733|733|733|46.5667|3.3333|Caliangt|98|Moulins|03017 CEDEX|Auvergne|FR
734|734|734|42.4667|-2.45|Carpenter|RI|Logroño|26005|La Rioja|ES
735|735|735|12.2867|10.3527|Waxwing||Katagum|||NG
736|736|736|49.98076|20.94552|Pennsylvania||Koszyce Wielkie|||PL
737|737|737|35.91333|128.82|Monument||Hayang|||KR
738|738|738|27.9924|-15.4192|Golden Leaf|CN|Telde|35213|Canarias|ES
739|739|739|32.95956|-8.2274|Scoville||Oulad Frej|||MA
740|740|740|40.78028|19.84417|Moland||Poshnje|||AL
741|741|741|-1.23333|34.43333|Fuller||Sirari|||TZ
742|742|742|32.35458|119.16706|Westend||Maji|||CN
743|743|743|28.26846|115.95242|Sycamore||Duantan|||CN
744|744|744|-8.493|119.8782|Moulton||Cempa|||ID
745|745|745|59.3326|18.0649|Utah|AB|Stockholm|111 76|Stockholm|SE
746|746|746|57.8667|11.9167|Schmedeman|O|Ytterby|442 53|Västra Götaland|SE
747|747|747|-6.8963|112.9019|Tomscot||Bator|||ID
748|748|748|-7.56017|107.79805|Lillian||Hegarmanah|||ID
749|749|749|59.3326|18.0649|Thackeray|AB|Stockholm|117 68|Stockholm|SE
750|750|750|59.8585|17.6454|Northview|C|Uppsala|752 61|Uppsala|SE
751|751|751|30.23044|118.15897|Rockefeller||Gengcheng|||CN
752|752|752|30.00237|120.57864|Prairieview||Shaoxing|||CN
753|753|753|49.09356|129.45305|Linden||Hujia|||CN
754|754|754|59.3326|18.0649|Kim|AB|Stockholm|111 61|Stockholm|SE
755|755|755|42.71071|130.78126|Westridge||Kraskino|||RU
756|756|756|25.77769|88.89169|Melby||Saidpur|||BD
757|757|757|26.88838|102.93324|Amoth||Xinhua|||CN
758|758|758|32.09583|114.12028|Eggendart||Pingqiao|||CN
759|759|759|26.95592|113.66137|Schiller||Qidi|||CN
760|760|760|4.96667|36.48333|Parkside||Turmi|||ET
761|761|761|24.02943|113.06948|Kings||Dadong|||CN
762|762|762|41.57028|120.45861|Cascade||Chaoyang|||CN
763|763|763|4.2475|9.00472|Melrose||Idenao|||CM
764|764|764|55.31733|38.65264|Maywood||Voskresensk|||RU
765|765|765|-19.86028|-44.60833|School||Pará de Minas|||BR
766|766|766|-38.53066|-72.43652|Jana||Lautaro|||CL
767|767|767|52.78633|126.53767|Magdeline||Ushumun|||RU
768|768|768|8.4021|-73.20737|Meadow Valley||San Calixto|||CO
769|769|769|29.415|115.10944|Eggendart||Henglu|||CN
770|770|770|11.08155|39.74339|Charing Cross||Kombolcha|||ET
771|771|771|-6.8591|115.3193|Green||Pasar|||ID
772|772|772|48.9387|2.4614|Pennsylvania|A8|Le Blanc-Mesnil|93154 CEDEX|Île-de-France|FR
773|773|773|55.81667|37.86667|North||Vostochnyy|||RU
774|774|774|39.0305|-76.5515|Moland|MD|Annapolis|21405|Maryland|US
775|775|775|31.16097|120.71177|Hooker||Tongli|||CN
776|776|776|49.76972|5.98222|Rowland||Useldange|||LU
777|777|777|50.10845|14.68013|Anthes||Šestajovice|||CZ
778|778|778|58.5942|16.1826|Dovetail|E|Norrköping|603 86|Östergötland|SE
779|779|779|6.0815|171.73502|Prairieview||Mili|||MH
780|780|780|44.53134|86.31978|Green||Beiwucha|||CN
781|781|781|38.8336|-76.8777|Packers|MD|Laurel|20709|Maryland|US
782|782|782|49.76042|19.05973|Warner||Bystra|||PL
783|783|783|23.86949|113.5284|Mcguire||Shijiao|||CN
784|784|784|13.1913|123.5987|Redwing||Guinobatan|||PH
785|785|785|31.1143|30.94012|Sachs||Kafr ash Shaykh|||EG
786|786|786|59.3333|18.05|Melrose|AB|Johanneshov|121 36|Stockholm|SE
787|787|787|23.32216|115.40616|Hallows||Nanling|||CN
788|788|788|30.19276|108.06225|Judy||Mozi|||CN
789|789|789|-19.4|46.95|East||Faratsiho|||MG
790|790|790|29.45498|109.53017|Shopko||Xinglongjie|||CN
791|791|791|-28.28389|-52.78639|High Crossing||Carazinho|||BR
792|792|792|29.75966|111.10792|Ridge Oak||Weixin|||CN
793|793|793|26.93|118.80722|Montana||Luxia|||CN
794|794|794|34.72606|33.13872|Reinke||Ágios Týchon|||CY
795|795|795|19.05272|-70.14939|Evergreen||Cotuí|||DO
796|796|796|52.53817|39.82164|Bayside||Kazinka|||RU
797|797|797|33.28662|134.16832|Lakewood Gardens||Muroto-misakicho|||JP
798|798|798|7.13113|-3.20415|Myrtle||Agnibilékrou|||CI
799|799|799|38.18193|114.05273|Talisman||Nanxing|||CN
800|800|800|41.7|-8.3333|Rowland|03|Campo|4715-477|Braga|PT
801|801|801|45.46737|20.19867|Old Shore||Taraš|||RS
802|802|802|37.77419|126.41226|Fair Oaks||Hajeom|||KR
803|803|803|40.88472|20.09944|Dahle||Sult|||AL
804|804|804|38.9272|-8.0895|Michigan|07|Pavia|7490-405|Évora|PT
805|805|805|-46.54186|-68.93593|Schmedeman||Las Heras|||AR
806|806|806|27.42829|112.18338|Hoepker||Yongfeng|||CN
807|807|807|-17.51667|-149.5|Rigney||Arue|||PF
808|808|808|-40.15789|-71.35337|Utah||San Martín de los Andes|||AR
809|809|809|46.03708|126.72233|Sachtjen||Shuangjing|||CN
810|810|810|-34.73333|-55.71667|Hauk||Las Toscas|||UY
811|811|811|40.98333|24.8|Karstens||Évlalo|||GR
812|812|812|-4.23116|-69.93858|Evergreen||Tabatinga|||BR
813|813|813|61.08333|23.53333|Buhler||Urjala|||FI
814|814|814|-8.6816|122.193|Caliangt||Kotingnatagete|||ID
